Date,Open,High,Low,Close,Volume,Parabolic SAR,Prediction for Close,
3/19/2009,13570,13600,13482,13507,45013,13956.24,,
3/20/2009,13601,13742,13600,13742,25895,13857.6,,
3/23/2009,13760,13801,13623,13744,16714,13482,,
3/24/2009,13500,13500,13150,13180,32394,13801,,
3/25/2009,13099,13200,13072,13195,22552,13791.74,,
3/26/2009,13190,13249,13151,13151,13214,13716.89,,
3/27/2009,13155,13161,13100,13143,10014,13649.82,,
3/30/2009,13129,13349,13123,13349,11982,13589.73,,
3/31/2009,13349,13349,13120,13120,19251,13535.88,,
4/1/2009,13100,13198,13054,13118,309682,13487.64,,
4/2/2009,13110,13110,12925,12967,11303,13419.99,,
4/3/2009,12445,12471,12280,12471,37691,13317.03,,
4/6/2009,12223,12223,11935,12030,34062,13047.4,,
4/7/2009,12000,12217,11976,12110,29157,12700.34,,
4/8/2009,12215,12392,12200,12392,31146,12461.55,,
4/9/2009,12365,12365,12213,12215,15485,11935,,
4/14/2009,12100,12134,12010,12100,34095,12365,,
4/15/2009,12093,12265,12093,12210,14661,12357.1,,
4/16/2009,12051,12122,11960,12100,17228,12329.63,,
4/17/2009,11997,11997,11900,11974,45675,12271.97,,
4/20/2009,11854,11931,11825,11879,18275,12194.6,,
4/21/2009,12450,12506,12401,12458,57353,11825,,
4/22/2009,12298,12390,12251,12390,18789,11847.88,,
4/23/2009,12435,12493,12361,12361,25679,11904.26,,
4/24/2009,12505,12595,12460,12572,20253,11996.1,,
4/27/2009,12589,12667,12547,12632,68405,12120.67,,
4/28/2009,12553,12614,12410,12579,19200,12262.72,,
4/29/2009,12210,12344,12210,12344,15971,12667,,
4/30/2009,12180,12180,12055,12127,15078,12645.37,,
5/1/2009,11960,12017,11910,11964,29738,12583.97,,
5/4/2009,11910,11961,11853,11912,14523,12478.83,,
5/5/2009,11999,12069,11981,11984,16024,12348.66,,
5/6/2009,11978,12070,11928,12035,19425,12245.56,,
5/7/2009,12040,12040,11865,11930,38173,12163.91,,
5/8/2009,11920,11954,11899,11919,35344,12099.24,,
5/11/2009,11850,11865,11681,11721,34079,12048.02,,
5/12/2009,11827,11859,11760,11760,58501,11952.6,,
5/13/2009,11860,11860,11805,11810,9055,11881.98,,
5/14/2009,12037,12095,11999,12075,14814,11681,,
5/15/2009,11980,11998,11922,11996,13870,11715.48,,
5/18/2009,12110,12261,12104,12200,20634,11748.16,,
5/19/2009,11833,11867,11780,11853,18308,11779.14,,
5/20/2009,11770,11859,11751,11859,17304,12261,,
5/21/2009,11915,11957,11901,11941,11493,12235.99,,
5/22/2009,12049,12049,11955,12023,20195,12212.28,,
5/25/2009,12023,12095,11976,12000,16869,12189.8,,
5/26/2009,12034,12084,12016,12020,22661,12168.49,,
5/27/2009,11875,11950,11850,11896,37390,12148.29,,
5/28/2009,11975,11992,11929,11969,28506,12129.14,,
5/29/2009,12015,12029,11900,11900,24386,12110.98,,
6/1/2009,12000,12040,11971,12015,13578,12093.77,,
6/2/2009,11932,11932,11838,11850,24542,12077.45,,
6/3/2009,11825,11844,11735,11764,22282,12061.99,,
6/4/2009,11791,11916,11791,11899,13282,12027.98,,
6/5/2009,12016,12016,11933,11960,19516,11735,,
6/9/2009,11800,11860,11795,11852,11438,11753.72,,
6/10/2009,11730,11783,11665,11670,22901,12016,,
6/11/2009,11677,11677,11546,11607,17714,12004.51,,
6/12/2009,11480,11530,11451,11492,22385,11956.82,,
6/15/2009,11402,11410,11381,11410,12881,11877.92,,
6/16/2009,11450,11603,11450,11555,19285,11774.56,,
6/17/2009,11576,11597,11520,11540,10687,11692.7,,
6/18/2009,11554,11624,11554,11624,9717,11627.86,,
6/19/2009,11465,11479,11380,11380,15767,11624,,
6/22/2009,11406,11446,11400,11430,16057,11560.56,,
6/23/2009,11450,11526,11430,11476,18574,11380,,
6/24/2009,11426,11426,11370,11372,34724,11526,,
6/25/2009,11453,11481,11410,11465,11225,11521.01,,
6/26/2009,11430,11482,11420,11482,5235,11509.46,,
6/29/2009,11400,11468,11395,11460,8207,11499.12,,
6/30/2009,11372,11417,11345,11381,13362,11482.88,,
7/1/2009,11305,11340,11257,11335,21104,11454.2,,
7/2/2009,11360,11459,11360,11432,3764,11257,,
7/3/2009,11517,11530,11483,11516,46488,11268.7,,
7/6/2009,11499,11526,11450,11450,4376,11295.88,,
7/7/2009,11400,11418,11350,11364,5299,11320.22,,
7/8/2009,11500,11529,11478,11500,8622,11342.04,,
7/9/2009,11439,11490,11418,11458,28633,11361.59,,
7/10/2009,11408,11470,11408,11470,5472,11379.1,,
7/13/2009,11472,11525,11472,11525,6332,11394.8,,
7/14/2009,11519,11520,11474,11474,4479,11408.86,,
7/15/2009,11436,11466,11420,11423,8173,11530,,
7/16/2009,11475,11515,11470,11494,4025,11520.64,,
7/17/2009,11420,11510,11420,11470,8732,11515,,
7/20/2009,11450,11479,11406,11470,7434,11510,,
7/21/2009,11438,11471,11417,11436,14694,11501.68,,
7/22/2009,11417,11426,11381,11402,11689,11493.79,,
7/23/2009,11454,11462,11416,11434,3255,11486.32,,
7/24/2009,11440,11450,11405,11405,7717,11479.23,,
7/27/2009,11410,11448,11379,11395,8132,11472.51,,
7/28/2009,11390,11390,11286,11286,16415,11466.14,,
7/29/2009,11240,11240,11140,11148,20225,11447.4,,
7/30/2009,11148,11194,11138,11139,7805,11399.45,,
7/31/2009,11105,11131,11086,11111,4027,11345.07,,
8/3/2009,11200,11218,11155,11155,5474,11277.71,,
8/4/2009,11139,11139,11074,11112,7400,11227.86,,
8/5/2009,11199,11255,11199,11254,8324,11074,,
8/6/2009,11192,11249,11190,11211,9386,11096.93,,
8/7/2009,11240,11286,11220,11256,10064,11118.67,,
8/10/2009,11175,11175,11141,11162,7100,11139.28,,
8/11/2009,11080,11148,11071,11120,4579,11286,,
8/12/2009,11181,11290,11181,11281,19993,11071,,
8/13/2009,11186,11186,11126,11170,5394,11075,,
8/14/2009,11157,11157,11082,11119,9449,11290,,
8/17/2009,11200,11289,11176,11267,7379,11082,,
8/18/2009,11169,11187,11124,11178,10613,11085.9,,
8/19/2009,11130,11171,11118,11133,10001,11096.41,,
8/20/2009,11180,11180,11127,11135,5785,11105.84,,
8/21/2009,11160,11211,11080,11181,9258,11289,,
8/24/2009,11229,11229,11114,11152,6500,11280.11,,
8/25/2009,11091,11120,11060,11118,10288,11262.83,,
8/26/2009,11142,11149,11099,11120,6835,11231.19,,
8/27/2009,11193,11235,11185,11223,20364,11060,,
8/28/2009,11163,11163,11080,11110,12596,11068.79,,
8/31/2009,11203,11205,11146,11205,9265,11077.12,,
9/1/2009,11130,11199,11095,11198,5920,11085.02,,
9/2/2009,11330,11399,11259,11290,64524,11092.5,,
9/3/2009,11501,11576,11448,11498,43186,11124.38,,
9/4/2009,11618,11619,11569,11570,49333,11194.83,,
9/7/2009,11448,11452,11410,11436,14218,11283.06,,
9/8/2009,11458,11524,11440,11448,17842,11352.94,,
9/9/2009,11440,11456,11380,11456,16209,11619,,
9/10/2009,11388,11444,11300,11360,13934,11590.97,,
9/11/2009,11376,11402,11331,11385,15808,11564.4,,
9/14/2009,11466,11542,11453,11470,14544,11300,,
9/15/2009,11426,11426,11386,11386,10202,11308.11,,
9/16/2009,11385,11495,11385,11495,12323,11315.8,,
9/17/2009,11464,11492,11408,11492,21476,11334.44,,
9/18/2009,11464,11464,11416,11463,9241,11351.14,,
9/21/2009,11454,11454,11331,11399,11836,11542,,
9/22/2009,11376,11437,11325,11341,6780,11533.84,,
9/23/2009,11414,11426,11361,11380,8535,11512.12,,
9/24/2009,11385,11413,11350,11350,8877,11492.66,,
9/25/2009,11330,11330,11224,11240,10883,11475.22,,
9/28/2009,11244,11316,11220,11230,16234,11436.03,,
9/29/2009,11200,11200,11100,11100,29041,11391.1,,
9/30/2009,11102,11130,11085,11120,9324,11315.41,,
10/1/2009,11163,11234,11143,11234,5290,11243.52,,
10/2/2009,11265,11314,11244,11259,5915,11085,,
10/5/2009,11317,11345,11248,11268,3262,11104.19,,
10/6/2009,11350,11398,11284,11299,13533,11122.38,,
10/7/2009,11456,11477,11424,11455,16401,11139.62,,
10/8/2009,11501,11553,11395,11461,18052,11174.71,,
10/9/2009,11403,11415,11324,11337,11719,11233.72,,
10/12/2009,11385,11440,11369,11440,16090,11283.53,,
10/13/2009,11410,11437,11362,11430,5368,11325.57,,
10/14/2009,11491,11525,11465,11480,11654,11361.05,,
10/15/2009,11410,11415,11330,11336,11761,11553,,
10/16/2009,11229,11229,11140,11144,21720,11536.93,,
10/19/2009,11262,11329,11220,11220,16211,11495.65,,
10/20/2009,11242,11274,11210,11250,15448,11458.66,,
10/21/2009,11214,11256,11173,11256,7876,11425.52,,
10/22/2009,11196,11236,11175,11190,5088,11395.83,,
10/23/2009,11203,11230,11176,11200,6208,11369.22,,
10/26/2009,11211,11230,11175,11200,14200,11345.38,,
10/27/2009,11150,11150,11095,11115,19034,11324.02,,
10/28/2009,11106,11208,11077,11202,12073,11288.3,,
10/29/2009,11178,11335,11170,11272,25287,11077,,
10/30/2009,11245,11245,11200,11236,6266,11094.58,,
11/2/2009,11390,11402,11294,11310,16077,11111.24,,
11/3/2009,11450,11559,11450,11555,19222,11127.03,,
11/4/2009,11761,11792,11700,11779,45793,11171.96,,
11/5/2009,11799,11799,11716,11752,16274,11268.68,,
11/6/2009,11718,11749,11677,11686,18110,11378.99,,
11/9/2009,11695,11697,11635,11691,15640,11466.35,,
11/10/2009,11600,11638,11599,11623,19642,11535.54,,
11/11/2009,11641,11666,11620,11655,11729,11590.34,,
11/12/2009,11700,11765,11700,11710,24310,11620,,
11/13/2009,11700,11701,11640,11680,22234,11799,,
11/16/2009,11780,11860,11758,11860,43951,11640,,
11/17/2009,11944,11945,11871,11900,41632,11643.17,,
11/18/2009,12010,12025,11979,11995,21185,11674.56,,
11/19/2009,12050,12103,12041,12100,56864,11729.23,,
11/20/2009,12185,12207,12142,12170,31409,11806.98,,
11/23/2009,12200,12419,12200,12419,30794,11910.98,,
11/24/2009,12358,12395,12303,12395,29597,12069.48,,
11/25/2009,12410,12459,12377,12445,9762,12178.53,,
11/26/2009,12525,12706,12505,12706,28561,12280.62,,
11/27/2009,12775,13000,12764,12945,37665,12457.58,,
11/30/2009,12800,12800,12549,12650,26742,13000,,
12/1/2009,12650,12650,12556,12635,16479,12935.42,,
12/2/2009,12720,12780,12652,12780,40642,12874.19,,
12/3/2009,12850,12914,12850,12853,44064,12549,,
12/4/2009,12770,12821,12734,12757,39786,12562.05,,
12/7/2009,12545,12545,12294,12370,42114,12914,,
12/8/2009,12379,12484,12379,12473,19783,12904.64,,
12/9/2009,12240,12288,12211,12226,29032,12849.97,,
12/10/2009,12138,12200,12050,12066,33774,12750.29,,
12/11/2009,12067,12150,12067,12135,21832,12604.63,,
12/14/2009,11993,12123,11938,12086,28244,12489.27,,
12/15/2009,12050,12092,12024,12068,21261,12345.94,,
12/16/2009,12136,12245,12118,12230,24750,11938,,
12/17/2009,12304,12445,12304,12441,38340,11969.56,,
12/18/2009,12108,12230,12106,12140,43618,11999.49,,
12/21/2009,12235,12300,12235,12283,50110,12027.85,,
12/22/2009,12170,12196,12153,12165,20188,12054.74,,
12/23/2009,12120,12126,12074,12115,20389,12445,,
12/24/2009,12100,12153,12100,12152,12271,12427.37,,
12/29/2009,12210,12262,12150,12262,6643,12393.32,,
12/30/2009,12000,12013,11941,11991,14069,12362.82,,
12/31/2009,11970,11970,11930,11960,13549,12297.02,,
1/4/2010,11959,12010,11919,12000,33225,12220.68,,
1/5/2010,12012,12040,11985,12017,8849,12142.24,,
1/6/2010,11969,12024,11955,12016,78007,12084.2,,
1/7/2010,12100,12107,11994,12000,24271,11919,,
1/8/2010,12000,12026,11978,12010,16729,11936.84,,
1/11/2010,12110,12167,12029,12112,41794,11953.74,,
1/12/2010,12105,12174,12082,12142,14784,11969.77,,
1/13/2010,11981,12016,11942,11971,14973,12174,,
1/14/2010,12054,12109,11988,12000,18239,12163.81,,
1/15/2010,11995,12034,11990,12004,5035,12154.14,,
1/18/2010,11950,12034,11950,12006,15341,12144.99,,
1/19/2010,11966,12044,11966,12020,11674,12124.71,,
1/20/2010,12058,12106,12056,12071,17803,12106.54,,
1/21/2010,11945,11979,11906,11921,16734,12106,,
1/22/2010,11900,11900,11800,11803,21535,12074.8,,
1/25/2010,11803,11864,11803,11835,10793,12017.64,,
1/27/2010,11924,11956,11893,11900,30348,11972.37,,
1/28/2010,11862,11888,11790,11802,35349,11956,,
1/29/2010,11866,11900,11843,11868,22493,11912.84,,
2/1/2010,11950,11975,11900,11900,22066,11790,,
2/2/2010,12106,12247,12090,12247,43892,11806.59,,
2/3/2010,12300,12300,12260,12277,10323,11852.39,,
2/4/2010,12306,12315,12250,12298,19486,11922.22,,
2/5/2010,12002,12024,11964,12000,16137,12315,,
2/8/2010,12018,12052,12004,12041,10000,12293.42,,
2/9/2010,12028,12040,12000,12020,6063,12272.96,,
2/10/2010,12000,12039,11970,12006,5243,12253.57,,
2/11/2010,12004,12004,11847,11861,17857,12235.18,,
2/12/2010,11937,12023,11937,11967,15643,12194.81,,
2/15/2010,12020,12075,12015,12035,26911,12158.64,,
2/16/2010,12061,12142,12061,12111,20768,11847,,
2/17/2010,12116,12135,12096,12120,9105,11858.86,,
2/18/2010,12050,12050,11967,12041,21603,11887.58,,
2/19/2010,12040,12122,12040,12114,16024,11913.31,,
2/22/2010,12180,12246,12168,12190,19653,11936.36,,
2/23/2010,12081,12112,12066,12081,5472,11984.67,,
2/24/2010,12050,12111,12050,12080,5429,12025.44,,
2/25/2010,11986,12014,11966,11988,17395,12246,,
2/26/2010,12177,12180,12139,12156,21120,12231.49,,
3/1/2010,12174,12179,12127,12140,13108,12217.74,,
3/2/2010,12120,12165,12100,12113,17971,12204.7,,
3/3/2010,12200,12258,12200,12238,12003,11966,,
3/4/2010,12255,12300,12255,12286,19912,11977.13,,
3/5/2010,12299,12299,12253,12281,12673,12010.71,,
3/8/2010,12200,12213,12134,12150,6772,12040.79,,
3/9/2010,12070,12074,12020,12020,13385,12300,,
3/10/2010,11912,11990,11912,11990,7367,12291.37,,
3/11/2010,11814,11874,11800,11822,48092,12251.91,,
3/12/2010,11830,11869,11820,11862,23442,12181.42,,
3/15/2010,11760,11817,11737,11785,15166,12121.91,,
3/16/2010,11841,11883,11830,11876,4935,12041.85,,
3/17/2010,11965,11990,11949,11949,19255,11737,,
3/18/2010,11880,11897,11860,11880,8028,11754.52,,
3/19/2010,11917,11946,11898,11900,5555,11771.14,,
3/22/2010,11798,11838,11777,11826,11299,11990,,
3/23/2010,11719,11762,11708,11757,17778,11983.24,,
3/24/2010,11730,11751,11720,11740,13683,11954.62,,
3/25/2010,11652,11672,11635,11666,14434,11928.97,,
3/26/2010,11716,11747,11706,11735,19337,11883.11,,
3/29/2010,11982,11988,11880,11898,12289,11635,,
3/30/2010,11850,11850,11788,11799,6986,11645.56,,
3/31/2010,11770,11813,11694,11800,16904,11666.82,,
4/1/2010,11851,11871,11831,11841,7609,11685.87,,
4/6/2010,11900,12009,11900,11954,19947,11714.75,,
4/7/2010,11949,11986,11930,11970,2238,11775.95,,
4/8/2010,12051,12099,12041,12072,10756,11824.43,,
4/9/2010,12075,12140,12074,12139,7862,11895.82,,
4/12/2010,12153,12203,12142,12193,15741,11972,,
4/13/2010,12179,12182,12138,12173,7308,12056.08,,
4/14/2010,12132,12132,12050,12102,7284,12203,,
4/15/2010,12100,12100,12055,12066,7830,12176.53,,
4/16/2010,12072,12139,12072,12100,14809,12151.44,,
4/19/2010,12009,12065,12000,12052,8710,12139,,
4/20/2010,11984,11990,11928,11965,7834,12115.86,,
4/21/2010,12000,12000,11953,11966,10337,12093.92,,
4/22/2010,12034,12081,12034,12067,16297,11928,,
4/23/2010,12008,12078,11999,12068,15620,11938.97,,
4/27/2010,12137,12180,12136,12156,7154,11949.37,,
4/28/2010,12250,12452,12250,12334,73617,11973.36,,
4/29/2010,12333,12334,12289,12306,17773,12048.03,,
4/30/2010,12292,12338,12260,12300,23543,12111.05,,
5/3/2010,12360,12471,12360,12449,29843,12164.24,,
5/4/2010,12461,12507,12427,12507,21735,12228.04,,
5/5/2010,12579,12579,12503,12529,40073,12300.57,,
5/6/2010,12608,12699,12608,12699,44582,12387.44,,
5/7/2010,13239,13364,13116,13191,135210,12500.85,,
5/10/2010,13096,13126,12916,12943,60398,12859.92,,
5/11/2010,13018,13140,12992,13140,67599,13364,,
5/12/2010,13409,13564,13371,13511,49192,12992,,
5/13/2010,13544,13544,13413,13427,64678,12999.7,,
5/14/2010,13439,13536,13439,13530,45629,13056.3,,
5/17/2010,13620,13897,13620,13792,74520,13107.02,,
5/18/2010,13690,13760,13632,13693,42582,13230.26,,
5/19/2010,13832,14000,13770,13829,89172,13334.27,,
5/20/2010,13770,14040,13770,13880,104488,13472.74,,
5/21/2010,14060,14150,13697,13840,84568,13620.23,,
5/24/2010,13908,14085,13901,14025,53456,13697,,
5/25/2010,14116,14266,14081,14215,42627,13838.34,,
5/26/2010,14214,14330,14214,14309,55156,13994.01,,
5/27/2010,14344,14390,14252,14265,60619,14133.78,,
5/28/2010,13962,13980,13818,13880,55485,14390,,
5/31/2010,13952,13982,13920,13950,22652,14337.01,,
6/1/2010,14065,14245,14065,14170,25555,14286.78,,
6/2/2010,14350,14420,14252,14374,36574,13818,,
6/3/2010,14200,14200,14040,14041,41105,13840.2,,
6/4/2010,13981,13981,13901,13915,29686,13861.25,,
6/7/2010,14508,14670,14500,14607,83572,13881.21,,
6/8/2010,15000,15000,14710,14715,53968,13963.24,,
6/9/2010,14680,14749,14628,14691,25016,14124.98,,
6/10/2010,14500,14526,14300,14300,40059,14261.48,,
6/11/2010,14105,14105,13992,14090,38427,15000,,
6/15/2010,13925,13935,13872,13915,30570,14942.85,,
6/16/2010,13925,13949,13876,13940,15232,14831.48,,
6/17/2010,13945,14019,13945,13995,16554,14731.7,,
6/18/2010,14061,14065,13919,13979,24524,14642.29,,
6/21/2010,14000,14019,13911,13920,35441,14562.18,,
6/22/2010,13790,13808,13699,13808,22942,14490.4,,
6/23/2010,13900,13923,13870,13911,23228,14366.94,,
6/24/2010,13802,13826,13747,13826,27163,14262.74,,
6/25/2010,13949,14100,13949,14057,14488,14174.8,,
6/28/2010,14050,14054,13990,14015,10038,14100.57,,
6/29/2010,13904,14014,13860,13957,18204,14054,,
6/30/2010,14206,14337,14206,14230,28790,13699,,
7/1/2010,14400,14550,14358,14500,35661,13720.11,,
7/2/2010,13905,13998,13827,13998,40998,13806.42,,
7/5/2010,14089,14091,14000,14000,20160,13827,,
7/6/2010,14108,14169,14000,14000,11237,13902.19,,
7/7/2010,13699,13774,13650,13650,34858,14550,,
7/8/2010,13634,13749,13460,13479,35754,14512.4,,
7/9/2010,13335,13378,13297,13340,21382,14402.95,,
7/12/2010,13460,13521,13460,13520,13636,14230.42,,
7/13/2010,13337,13431,13330,13427,12681,14084.81,,
7/14/2010,13388,13437,13360,13437,10485,13961.91,,
7/15/2010,13417,13470,13390,13434,5865,13858.18,,
7/16/2010,13434,13480,13391,13480,11246,13770.64,,
7/19/2010,13490,13490,13386,13395,25695,13696.75,,
7/20/2010,13320,13320,13140,13151,16862,13634.39,,
7/21/2010,13165,13203,13148,13169,10043,13531.56,,
7/22/2010,13145,13231,13145,13151,20585,13450.11,,
7/23/2010,13051,13111,13019,13090,35846,13385.61,,
7/26/2010,12977,13015,12955,12980,33075,13290.29,,
7/27/2010,12900,12900,12806,12817,19161,13185.68,,
7/28/2010,12590,12726,12554,12678,38851,13047.48,,
7/29/2010,12695,12750,12685,12699,24782,12842.19,,
7/30/2010,12650,12695,12648,12695,9196,12750,,
8/2/2010,12711,12711,12660,12683,12027,12554,,
8/3/2010,12657,12703,12625,12700,13977,12617.44,,
8/4/2010,12700,12784,12700,12784,38261,12625,,
8/5/2010,12740,12763,12720,12735,25452,12684.75,,
8/6/2010,12735,12764,12727,12728,22515,12784,,
8/9/2010,12824,12847,12795,12840,44275,12727,,
8/10/2010,12796,12866,12780,12866,31768,12728.92,,
8/11/2010,12891,12955,12888,12950,41332,12743.18,,
8/12/2010,13057,13150,13050,13050,41136,12776.22,,
8/13/2010,13178,13246,13178,13180,39916,12853.97,,
8/16/2010,13307,13438,13307,13360,28491,12955.9,,
8/17/2010,13400,13469,13249,13249,22216,13106.31,,
8/18/2010,13217,13267,13201,13240,21246,13469,,
8/19/2010,13368,13399,13344,13344,22315,13433.17,,
8/20/2010,13507,13520,13458,13500,31368,13201,,
8/23/2010,13466,13488,13428,13434,13266,13211.3,,
8/24/2010,13408,13430,13371,13394,23712,13240.07,,
8/25/2010,13581,13612,13523,13590,10192,13265.86,,
8/26/2010,13646,13678,13605,13622,26871,13319.86,,
8/27/2010,13601,13622,13572,13590,44671,13394.35,,
8/30/2010,13391,13426,13340,13412,21040,13678,,
8/31/2010,13516,13536,13460,13478,33030,13662.04,,
9/1/2010,13623,13631,13499,13543,52546,13646.9,,
9/2/2010,13393,13415,13350,13404,28748,13632.56,,
9/3/2010,13420,13440,13371,13431,10478,13603.17,,
9/6/2010,13299,13306,13266,13280,21248,13576.84,,
9/7/2010,13302,13359,13271,13344,29511,13528.35,,
9/8/2010,13433,13453,13423,13435,28553,13487.42,,
9/9/2010,13339,13340,13242,13289,20868,13453,,
9/10/2010,13205,13205,13138,13174,29878,13409.11,,
9/13/2010,13011,13068,13001,13066,11024,13338.62,,
9/14/2010,13051,13061,13026,13060,10210,13233.28,,
9/15/2010,13199,13217,13124,13184,48480,13001,,
9/16/2010,13174,13245,13151,13222,29966,13033.76,,
9/17/2010,13300,13300,13176,13205,29410,13064.82,,
9/20/2010,13260,13294,13207,13230,28640,13094.26,,
9/21/2010,13246,13246,13162,13181,27697,13122.17,,
9/22/2010,13150,13167,13120,13140,11393,13300,,
9/23/2010,13172,13189,13150,13175,11753,13290.85,,
9/24/2010,13175,13327,13175,13270,23733,13120,,
9/27/2010,13236,13236,13161,13201,8945,13123.59,,
9/28/2010,13154,13154,13115,13150,18348,13327,,
9/29/2010,13200,13217,13180,13194,18601,13318.37,,
9/30/2010,13165,13188,13130,13183,18603,13310.18,,
10/1/2010,13199,13225,13135,13215,22838,13291.44,,
10/4/2010,13259,13259,13206,13250,12858,13274.66,,
10/5/2010,13246,13418,13230,13418,34425,13115,,
10/6/2010,13458,13549,13423,13524,16811,13122.49,,
10/7/2010,13450,13450,13321,13401,39693,13166.85,,
10/8/2010,13257,13272,13200,13236,32932,13549,,
10/11/2010,13343,13373,13306,13355,23066,13532.41,,
10/12/2010,13414,13454,13404,13443,10013,13516.69,,
10/13/2010,13373,13410,13338,13400,21412,13501.78,,
10/14/2010,13480,13511,13451,13494,24391,13200,,
10/15/2010,13580,13599,13550,13573,12631,13213.21,,
10/18/2010,13480,13480,13400,13451,35671,13253.33,,
10/19/2010,13490,13505,13412,13505,15632,13289.28,,
10/20/2010,13398,13435,13354,13375,21115,13321.49,,
10/21/2010,13348,13348,13283,13300,14254,13599,,
10/22/2010,13195,13220,13139,13139,24750,13586.26,,
10/25/2010,13185,13204,13118,13125,22306,13539.74,,
10/26/2010,13194,13218,13151,13155,11604,13473.95,,
10/27/2010,13256,13411,13256,13354,35210,13418.42,,
10/28/2010,13282,13290,13236,13250,8459,13411,,
10/29/2010,13348,13390,13342,13365,31397,13118,,
11/1/2010,13470,13495,13365,13422,12791,13133.24,,
11/2/2010,13352,13355,13220,13245,17073,13170.86,,
11/3/2010,13234,13251,13200,13227,10576,13495,,
11/4/2010,13081,13155,13050,13132,16659,13480.7,,
11/5/2010,13325,13358,13297,13339,21962,13435.91,,
11/8/2010,13370,13413,13360,13360,8429,13050,,
11/9/2010,13531,13596,13514,13590,17267,13066.02,,
11/10/2010,13567,13594,13526,13571,25333,13121.14,,
11/11/2010,13602,13642,13524,13620,44451,13170.52,,
11/12/2010,13749,13784,13589,13611,13036,13244.07,,
11/15/2010,13534,13550,13469,13550,7275,13356.38,,
11/16/2010,13449,13480,13407,13467,9911,13784,,
11/17/2010,13375,13375,13292,13334,23702,13761.95,,
11/18/2010,13375,13375,13301,13334,14370,13713.08,,
11/19/2010,13362,13390,13343,13383,11470,13669.28,,
11/22/2010,13393,13399,13300,13350,16357,13630.05,,
